PumpNo,PumpId,PumpName,PumpType,TagNo,TagId,TagType,TagName,TagUOM,TagHiHi,TagHi,TagLow,TagLoLo
40,8830f29ad5c045e98e6031cbaf2cd773,Pump 40,ESP,564,274cee8745494553baa4c3d338ac584c,X2_Phase_Amps_Motor,Pump 40 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
40,8830f29ad5c045e98e6031cbaf2cd773,Pump 40,ESP,565,2d5ffce44c714822bcda0b27495c7acf,X3_Phase_Amps_Mtr,Pump 40 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
40,8830f29ad5c045e98e6031cbaf2cd773,Pump 40,ESP,566,c52cf3b8b4fa4592b31579d297dfbd48,Accel_Pump_head_0,Pump 40 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
40,8830f29ad5c045e98e6031cbaf2cd773,Pump 40,ESP,567,b11f773f4d214c8faba516de7907a75c,Accel_Pump_base_0,Pump 40 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
40,8830f29ad5c045e98e6031cbaf2cd773,Pump 40,ESP,568,54a4580f48e54231a3b5e4fd5ae4c0bb,Accel_Prot_base_0,Pump 40 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
40,8830f29ad5c045e98e6031cbaf2cd773,Pump 40,ESP,569,ae08dc5304974b1e87c2c24cb23e1913,Accel_Pump_head_90,Pump 40 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
40,8830f29ad5c045e98e6031cbaf2cd773,Pump 40,ESP,570,db3e4512fff149f39264372ea4e16bc1,Accel_Pump_base_90,Pump 40 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
40,8830f29ad5c045e98e6031cbaf2cd773,Pump 40,ESP,571,faad8f27b46d43d3a0c74b7e5f7f3d8b,Accel_Prot_base_90,Pump 40 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
40,8830f29ad5c045e98e6031cbaf2cd773,Pump 40,ESP,572,20b9479926c74942978f612adc69044f,Discharge_Press,Pump 40 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
40,8830f29ad5c045e98e6031cbaf2cd773,Pump 40,ESP,573,5c856cd2de8944c69e684e47d838dbb9,Flow meter,Pump 40 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
41,60b40fdc7f264531a7080c95e46b7d3a,Pump 41,ESP,574,1de132a3fc814e438fd1d429e55e3df4,X1 Phs Volts Mtr,Pump 41 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
41,60b40fdc7f264531a7080c95e46b7d3a,Pump 41,ESP,575,bc14a78ef75d479aab2d37ef356a2fd2,X2_Phs_Volts_Mtr,Pump 41 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
41,60b40fdc7f264531a7080c95e46b7d3a,Pump 41,ESP,576,1de6269628214f35b3eff3dfe987c770,X3_Phs_Volts_Mtr,Pump 41 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
41,60b40fdc7f264531a7080c95e46b7d3a,Pump 41,ESP,577,e9844f699b7647a498c7befb51733dd1,X1_Phs_Amps_Mtr,Pump 41 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
41,60b40fdc7f264531a7080c95e46b7d3a,Pump 41,ESP,578,742783963d9449c69bf81c44fe6979ec,X2_Phase_Amps_Motor,Pump 41 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
41,60b40fdc7f264531a7080c95e46b7d3a,Pump 41,ESP,579,e6ccacba80f14d398888e29a51c2d8bf,X3_Phase_Amps_Mtr,Pump 41 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
41,60b40fdc7f264531a7080c95e46b7d3a,Pump 41,ESP,580,f52eedc56f1e4093aedbf9f053d73fd6,Accel_Pump_head_0,Pump 41 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
41,60b40fdc7f264531a7080c95e46b7d3a,Pump 41,ESP,581,2493f0e2db6e4e0e98a58cbadd93a2ea,Accel_Pump_base_0,Pump 41 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
41,60b40fdc7f264531a7080c95e46b7d3a,Pump 41,ESP,582,bc9d76276738414a8962ae477cdde7bb,Accel_Prot_base_0,Pump 41 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
41,60b40fdc7f264531a7080c95e46b7d3a,Pump 41,ESP,583,05512d57f6c74911b74f36405f04c63f,Accel_Pump_head_90,Pump 41 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
41,60b40fdc7f264531a7080c95e46b7d3a,Pump 41,ESP,584,857502edb60b49878db54a2826b1a018,Accel_Pump_base_90,Pump 41 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
41,60b40fdc7f264531a7080c95e46b7d3a,Pump 41,ESP,585,6944587f43b7482295311cb14d26fa35,Accel_Prot_base_90,Pump 41 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
41,60b40fdc7f264531a7080c95e46b7d3a,Pump 41,ESP,586,08e8c79d970b402190e7d77dfdf0cd0d,Discharge_Press,Pump 41 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
41,60b40fdc7f264531a7080c95e46b7d3a,Pump 41,ESP,587,a4412acdfbc74a498b95e4d67b8c1591,Flow meter,Pump 41 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
42,b27afceb6ec946929d377aa61964f9fd,Pump 42,ESP,588,fa07ca05dcb5479e93306f332672a4c2,X1 Phs Volts Mtr,Pump 42 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
42,b27afceb6ec946929d377aa61964f9fd,Pump 42,ESP,589,bef95fc48eb54478a88b27575f683ef5,X2_Phs_Volts_Mtr,Pump 42 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
42,b27afceb6ec946929d377aa61964f9fd,Pump 42,ESP,590,9dc11ae057e648058a726cb43d1c5e9b,X3_Phs_Volts_Mtr,Pump 42 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
42,b27afceb6ec946929d377aa61964f9fd,Pump 42,ESP,591,2c568ceedcd94823b9a7fd1816c2a37f,X1_Phs_Amps_Mtr,Pump 42 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
42,b27afceb6ec946929d377aa61964f9fd,Pump 42,ESP,592,debe3d88b4fb414298415964890cdeda,X2_Phase_Amps_Motor,Pump 42 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
42,b27afceb6ec946929d377aa61964f9fd,Pump 42,ESP,593,af9f5335221e4a30ade8a0a97e195c35,X3_Phase_Amps_Mtr,Pump 42 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
42,b27afceb6ec946929d377aa61964f9fd,Pump 42,ESP,594,db012f8f7c1542c0ab96653eb388c1d6,Accel_Pump_head_0,Pump 42 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
42,b27afceb6ec946929d377aa61964f9fd,Pump 42,ESP,595,52b32f2afa2d42f28e769d331ea7f9ee,Accel_Pump_base_0,Pump 42 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
42,b27afceb6ec946929d377aa61964f9fd,Pump 42,ESP,596,e00c6eeab53e4665afcd9b3a7ceada94,Accel_Prot_base_0,Pump 42 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
42,b27afceb6ec946929d377aa61964f9fd,Pump 42,ESP,597,4317a89c4637447e9e64de9fd9763fad,Accel_Pump_head_90,Pump 42 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
42,b27afceb6ec946929d377aa61964f9fd,Pump 42,ESP,598,b0583aacfb2b4b49bc0022d00aea2910,Accel_Pump_base_90,Pump 42 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
42,b27afceb6ec946929d377aa61964f9fd,Pump 42,ESP,599,16d432b1ffa845d7a727050914dbbec8,Accel_Prot_base_90,Pump 42 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
42,b27afceb6ec946929d377aa61964f9fd,Pump 42,ESP,600,b28ce6aff8a3464796ede5ca92a12bd0,Discharge_Press,Pump 42 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
42,b27afceb6ec946929d377aa61964f9fd,Pump 42,ESP,601,807bab567528438f80dac45682f9ecb2,Flow meter,Pump 42 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
43,6e34cc4d85a74fd98e6abb9ffcd64d80,Pump 43,ESP,602,4a0ffee75d7d4badb5deb483ef04e8ec,X1 Phs Volts Mtr,Pump 43 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
43,6e34cc4d85a74fd98e6abb9ffcd64d80,Pump 43,ESP,603,eff25921745a4399965e5e3da699123f,X2_Phs_Volts_Mtr,Pump 43 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
43,6e34cc4d85a74fd98e6abb9ffcd64d80,Pump 43,ESP,604,3bebf6f5fd2640398bfebdaa5b06e72c,X3_Phs_Volts_Mtr,Pump 43 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
43,6e34cc4d85a74fd98e6abb9ffcd64d80,Pump 43,ESP,605,c5ac46458d964c73a27d917c802ba010,X1_Phs_Amps_Mtr,Pump 43 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
43,6e34cc4d85a74fd98e6abb9ffcd64d80,Pump 43,ESP,606,d0204418775d4a2c816ed1f08aca1a43,X2_Phase_Amps_Motor,Pump 43 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
43,6e34cc4d85a74fd98e6abb9ffcd64d80,Pump 43,ESP,607,9411b5c153e14f21bb5c1ab6f58088da,X3_Phase_Amps_Mtr,Pump 43 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
43,6e34cc4d85a74fd98e6abb9ffcd64d80,Pump 43,ESP,608,4c7b7652751d45868c1fdc82d0befdea,Accel_Pump_head_0,Pump 43 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
43,6e34cc4d85a74fd98e6abb9ffcd64d80,Pump 43,ESP,609,6410ce8cdc4b4c49bc067110daeee9f9,Accel_Pump_base_0,Pump 43 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
43,6e34cc4d85a74fd98e6abb9ffcd64d80,Pump 43,ESP,610,4c02621023104caca51ee7a8a54d3e39,Accel_Prot_base_0,Pump 43 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
43,6e34cc4d85a74fd98e6abb9ffcd64d80,Pump 43,ESP,611,0ecedc1b85614d87abdd7c2e84213a96,Accel_Pump_head_90,Pump 43 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
43,6e34cc4d85a74fd98e6abb9ffcd64d80,Pump 43,ESP,612,5a3fc324e0b04728a11bdde674ed0856,Accel_Pump_base_90,Pump 43 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
43,6e34cc4d85a74fd98e6abb9ffcd64d80,Pump 43,ESP,613,98e9d515f819423cacc57b9eb6a8f52c,Accel_Prot_base_90,Pump 43 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
43,6e34cc4d85a74fd98e6abb9ffcd64d80,Pump 43,ESP,614,24e2c1fc7e754de1b7824629133d92d5,Discharge_Press,Pump 43 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
43,6e34cc4d85a74fd98e6abb9ffcd64d80,Pump 43,ESP,615,f4927735bc694f158607ce1be88c49a7,Flow meter,Pump 43 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
44,04802b9391b945baae3e379eed20420c,Pump 44,ESP,616,6418387055554a06ac6cd600546e221c,X1 Phs Volts Mtr,Pump 44 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
44,04802b9391b945baae3e379eed20420c,Pump 44,ESP,617,85a74fc4e28c459fb50c9ab92f06e528,X2_Phs_Volts_Mtr,Pump 44 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
44,04802b9391b945baae3e379eed20420c,Pump 44,ESP,618,fca12eb6f58549029782947de090bdd3,X3_Phs_Volts_Mtr,Pump 44 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
44,04802b9391b945baae3e379eed20420c,Pump 44,ESP,619,26c4570b9816447b81dd4b29e86ebc8c,X1_Phs_Amps_Mtr,Pump 44 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
44,04802b9391b945baae3e379eed20420c,Pump 44,ESP,620,795504c1e87c422d850bfb5c816b37f3,X2_Phase_Amps_Motor,Pump 44 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
44,04802b9391b945baae3e379eed20420c,Pump 44,ESP,621,70a43ad357874a0fa7f99a12bffad67c,X3_Phase_Amps_Mtr,Pump 44 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
44,04802b9391b945baae3e379eed20420c,Pump 44,ESP,622,71ef750339f94328bd9435242a14eb9d,Accel_Pump_head_0,Pump 44 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
44,04802b9391b945baae3e379eed20420c,Pump 44,ESP,623,c30a9ff254d44572b58cd599348531d8,Accel_Pump_base_0,Pump 44 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
44,04802b9391b945baae3e379eed20420c,Pump 44,ESP,624,e1748aa71ac54c69bfed6349ce459109,Accel_Prot_base_0,Pump 44 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
44,04802b9391b945baae3e379eed20420c,Pump 44,ESP,625,8008fbab9dc541de86a9ba8ccb02c1f2,Accel_Pump_head_90,Pump 44 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
44,04802b9391b945baae3e379eed20420c,Pump 44,ESP,626,e6bdce81465c4ad5888f15afa611633c,Accel_Pump_base_90,Pump 44 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
44,04802b9391b945baae3e379eed20420c,Pump 44,ESP,627,491c2c5a57804428b8cdd48180250223,Accel_Prot_base_90,Pump 44 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
44,04802b9391b945baae3e379eed20420c,Pump 44,ESP,628,d08885cea7bc4599b5519a780fbf7fb5,Discharge_Press,Pump 44 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
44,04802b9391b945baae3e379eed20420c,Pump 44,ESP,629,4decae4a40e448eabfe00e321e973731,Flow meter,Pump 44 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
45,f8b5f87caf9f42db867a25808bb55dc6,Pump 45,ESP,630,a2f71d95636944b69e0cea368e623141,X1 Phs Volts Mtr,Pump 45 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
45,f8b5f87caf9f42db867a25808bb55dc6,Pump 45,ESP,631,2109cb62d9ee4920afceb61d3a47a5c8,X2_Phs_Volts_Mtr,Pump 45 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
45,f8b5f87caf9f42db867a25808bb55dc6,Pump 45,ESP,632,20bac86016ba4c0ea1e09f03ebe995fb,X3_Phs_Volts_Mtr,Pump 45 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
45,f8b5f87caf9f42db867a25808bb55dc6,Pump 45,ESP,633,ea23df1c9f9b4f8287acee7a726ab8ca,X1_Phs_Amps_Mtr,Pump 45 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
45,f8b5f87caf9f42db867a25808bb55dc6,Pump 45,ESP,634,d386c116a93f4ff097fc3add7805feb5,X2_Phase_Amps_Motor,Pump 45 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
45,f8b5f87caf9f42db867a25808bb55dc6,Pump 45,ESP,635,967d6653ea304a7fa9467c73ea41e02f,X3_Phase_Amps_Mtr,Pump 45 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
45,f8b5f87caf9f42db867a25808bb55dc6,Pump 45,ESP,636,33ed1606fed14441a442549f42565e3d,Accel_Pump_head_0,Pump 45 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
45,f8b5f87caf9f42db867a25808bb55dc6,Pump 45,ESP,637,46ec0a857e844242a069e9f424805423,Accel_Pump_base_0,Pump 45 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
45,f8b5f87caf9f42db867a25808bb55dc6,Pump 45,ESP,638,8c33ac6ca5794df48b1941948af94497,Accel_Prot_base_0,Pump 45 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
45,f8b5f87caf9f42db867a25808bb55dc6,Pump 45,ESP,639,5458d5e5847e4b8a8ce61973680b9626,Accel_Pump_head_90,Pump 45 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
45,f8b5f87caf9f42db867a25808bb55dc6,Pump 45,ESP,640,7bff727b3836491d966ed478eaeae2f0,Accel_Pump_base_90,Pump 45 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
45,f8b5f87caf9f42db867a25808bb55dc6,Pump 45,ESP,641,71af029d8e57492895cc74ac9014659e,Accel_Prot_base_90,Pump 45 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
45,f8b5f87caf9f42db867a25808bb55dc6,Pump 45,ESP,642,5c32f78633034ac5a727507a6922dd8e,Discharge_Press,Pump 45 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
45,f8b5f87caf9f42db867a25808bb55dc6,Pump 45,ESP,643,fb07453a43704b1d9c643745e83d4a41,Flow meter,Pump 45 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
46,7c4de53ff04849c59d17e589b0904f51,Pump 46,ESP,644,105b96b9c42841edaa5133db1cf095d3,X1 Phs Volts Mtr,Pump 46 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
46,7c4de53ff04849c59d17e589b0904f51,Pump 46,ESP,645,f232b5f85ce74ca5bc099390b2c1adf2,X2_Phs_Volts_Mtr,Pump 46 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
46,7c4de53ff04849c59d17e589b0904f51,Pump 46,ESP,646,27c4066b7a9e40149841891925366096,X3_Phs_Volts_Mtr,Pump 46 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
46,7c4de53ff04849c59d17e589b0904f51,Pump 46,ESP,647,355bd770a947487ba3adbddeaf23a063,X1_Phs_Amps_Mtr,Pump 46 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
46,7c4de53ff04849c59d17e589b0904f51,Pump 46,ESP,648,95ca97f5618246768591ffd0df5ca7bf,X2_Phase_Amps_Motor,Pump 46 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
46,7c4de53ff04849c59d17e589b0904f51,Pump 46,ESP,649,f3a3a0ce9d624c10b2a5104dfb485fdd,X3_Phase_Amps_Mtr,Pump 46 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
46,7c4de53ff04849c59d17e589b0904f51,Pump 46,ESP,650,4de2ef426ae84852990f77493f08baca,Accel_Pump_head_0,Pump 46 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
46,7c4de53ff04849c59d17e589b0904f51,Pump 46,ESP,651,9dce51382e584faca50b3bab112ad1e0,Accel_Pump_base_0,Pump 46 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
46,7c4de53ff04849c59d17e589b0904f51,Pump 46,ESP,652,eb55680c026a47efa43882a4633f6400,Accel_Prot_base_0,Pump 46 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
46,7c4de53ff04849c59d17e589b0904f51,Pump 46,ESP,653,142484422e9b44419038da667bef7cb6,Accel_Pump_head_90,Pump 46 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
46,7c4de53ff04849c59d17e589b0904f51,Pump 46,ESP,654,17f06f91183641328668e54cbaf681fe,Accel_Pump_base_90,Pump 46 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
46,7c4de53ff04849c59d17e589b0904f51,Pump 46,ESP,655,bdb9e6bf50d242bda7380fe82abc3e06,Accel_Prot_base_90,Pump 46 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
46,7c4de53ff04849c59d17e589b0904f51,Pump 46,ESP,656,1f60d749252d436fbe3eff4f19671bc4,Discharge_Press,Pump 46 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
46,7c4de53ff04849c59d17e589b0904f51,Pump 46,ESP,657,634f01802b4d40c2afbad5f2e2d4797e,Flow meter,Pump 46 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
47,a7cd11606e90490581745810929bd660,Pump 47,ESP,658,bf3f38aca73047a980df40bd6c96d137,X1 Phs Volts Mtr,Pump 47 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
47,a7cd11606e90490581745810929bd660,Pump 47,ESP,659,a34ead910b014d4ba23b3f9dda2e0b30,X2_Phs_Volts_Mtr,Pump 47 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
47,a7cd11606e90490581745810929bd660,Pump 47,ESP,660,9e294ec5fef74a39a2cf693cbc339ae3,X3_Phs_Volts_Mtr,Pump 47 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
47,a7cd11606e90490581745810929bd660,Pump 47,ESP,661,17fe56b5b6a743b99f967f7bc9b3bfe7,X1_Phs_Amps_Mtr,Pump 47 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
47,a7cd11606e90490581745810929bd660,Pump 47,ESP,662,affe68b6a1854694b30114c6a9acb3cc,X2_Phase_Amps_Motor,Pump 47 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
47,a7cd11606e90490581745810929bd660,Pump 47,ESP,663,fe73b49f14644104b3cf4855bdaa8f81,X3_Phase_Amps_Mtr,Pump 47 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
47,a7cd11606e90490581745810929bd660,Pump 47,ESP,664,1224d65ddca649b687d7374b6844a083,Accel_Pump_head_0,Pump 47 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
47,a7cd11606e90490581745810929bd660,Pump 47,ESP,665,92e9d63cf787434aa03921f04cce1389,Accel_Pump_base_0,Pump 47 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
47,a7cd11606e90490581745810929bd660,Pump 47,ESP,666,2e95785ec3074525999ac6c6694c182f,Accel_Prot_base_0,Pump 47 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
47,a7cd11606e90490581745810929bd660,Pump 47,ESP,667,58ef1e4dd5df45eeb0bfa966f3baae1f,Accel_Pump_head_90,Pump 47 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
47,a7cd11606e90490581745810929bd660,Pump 47,ESP,668,f7e5aabf3cd345368b29f4214269db94,Accel_Pump_base_90,Pump 47 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
47,a7cd11606e90490581745810929bd660,Pump 47,ESP,669,abaf9bce098c4d969e28f3f5ed18014e,Accel_Prot_base_90,Pump 47 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
47,a7cd11606e90490581745810929bd660,Pump 47,ESP,670,7a567284f5024134ac3413824dcd8f07,Discharge_Press,Pump 47 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
47,a7cd11606e90490581745810929bd660,Pump 47,ESP,671,4b2c25ede7004101bb212c797af91e44,Flow meter,Pump 47 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
48,2074f107e1774e41814f69f12a1f2731,Pump 48,ESP,672,24799e9d6308416d8d1bdf4c7aa0e57f,X1 Phs Volts Mtr,Pump 48 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
48,2074f107e1774e41814f69f12a1f2731,Pump 48,ESP,673,de243d67bc524db4b97b6bce0d3ea52d,X2_Phs_Volts_Mtr,Pump 48 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
48,2074f107e1774e41814f69f12a1f2731,Pump 48,ESP,674,219856cbb6fc456c9a6123842ccebfed,X3_Phs_Volts_Mtr,Pump 48 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
48,2074f107e1774e41814f69f12a1f2731,Pump 48,ESP,675,9057c9c679ef40d9b1aab7d5012bbeae,X1_Phs_Amps_Mtr,Pump 48 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
